paso,id,fenotipo,cambio_fenotipo,estrategia,pago,tau,theta
6,9-4,E,0,D,0.896,3,3
6,9-5,O,0,C,-3.724,3,1
6,9-6,E,0,D,1.792,6,1
6,9-7,A,0,C,-1.793,7,7
6,9-8,A,0,C,-1.793,6,0
6,9-9,E,0,D,3.585,10,7
7,0-0,A,0,C,3.23,5,2
7,0-1,A,1,D,1.423,7,0
7,0-2,O,0,D,1.423,5,4
7,0-3,A,0,C,3.422,3,0
7,0-4,E,0,D,2.847,10,8
7,0-5,P,0,C,3.422,4,2
7,0-6,E,0,D,2.847,10,8
7,0-7,P,0,C,3.615,8,8
7,0-8,P,0,C,3.615,10,8
7,0-9,R,0,D,4.27,10,8
7,1-0,R,0,D,4.27,10,8
7,1-1,O,0,D,1.423,5,3
7,1-2,R,0,D,2.847,7,3
7,1-3,A,0,C,3.422,5,2
7,1-4,E,0,D,2.847,4,3
7,1-5,P,0,C,3.615,8,8
7,1-6,E,0,D,1.423,3,2
7,1-7,R,0,D,2.847,9,8
7,1-8,O,0,D,2.847,10,8
7,1-9,R,0,C,3.23,8,8
7,2-0,P,0,C,3.422,5,1
7,2-1,P,0,C,3.615,4,3
7,2-2,P,0,C,3.422,3,2
7,2-3,E,0,D,4.27,10,8
7,2-4,O,0,D,2.847,10,8
7,2-5,P,0,C,3.422,4,3
7,2-6,E,0,D,2.847,10,8
7,2-7,P,0,C,3.422,7,0
7,2-8,O,0,D,1.423,4,3
7,2-9,O,0,D,4.27,9,8
7,3-0,E,0,D,2.847,4,1
7,3-1,E,0,D,1.423,3,3
7,3-2,E,0,D,2.847,7,4
7,3-3,A,0,C,3.422,4,4
7,3-4,A,0,C,3.422,3,0
7,3-5,E,0,D,2.847,9,8
7,3-6,E,0,D,2.847,7,1
7,3-7,A,0,C,3.422,6,0
7,3-8,E,0,D,2.847,10,8
7,3-9,P,0,C,3.422,4,2
7,4-0,O,0,D,1.423,9,8
7,4-1,O,0,D,0.0,3,0
7,4-2,E,0,D,1.423,3,2
7,4-3,E,0,D,2.847,3,0
7,4-4,O,0,D,1.423,3,3
7,4-5,O,0,D,1.423,9,8
7,4-6,P,0,C,3.422,4,3
7,4-7,E,0,D,4.27,10,8
7,4-8,O,0,D,2.847,10,8
7,4-9,A,0,C,3.615,10,8
7,5-0,R,0,D,1.423,10,8
7,5-1,E,0,D,2.847,10,8
7,5-2,P,0,C,3.615,5,4
7,5-3,P,0,C,3.422,3,0
7,5-4,O,0,D,1.423,6,4
7,5-5,O,0,D,1.423,6,0
7,5-6,P,0,C,3.807,10,8
7,5-7,E,1,C,3.615,3,0
7,5-8,A,0,C,3.615,10,8
7,5-9,A,0,C,3.615,10,8
7,6-0,E,0,D,1.423,3,3
7,6-1,P,0,C,3.615,4,4
7,6-2,P,0,C,3.615,10,8
7,6-3,E,0,D,2.847,8,8
7,6-4,O,1,D,0.0,3,0
7,6-5,O,0,D,1.423,6,0
7,6-6,P,0,C,3.615,8,8
7,6-7,E,0,D,4.27,10,8
7,6-8,A,1,D,1.423,6,0
7,6-9,E,0,D,2.847,10,8
7,7-0,E,0,D,2.847,9,8
7,7-1,P,0,C,3.422,8,8
7,7-2,E,0,D,4.27,10,8
7,7-3,E,0,D,0.0,3,3
7,7-4,E,0,D,0.0,4,1
7,7-5,A,1,D,1.423,3,0
7,7-6,A,0,C,3.615,8,8
7,7-7,O,1,C,3.422,7,0
7,7-8,O,0,D,4.27,10,8
7,7-9,P,0,C,3.422,4,3
7,8-0,P,1,D,1.423,6,0
7,8-1,E,0,D,2.847,6,1
7,8-2,A,0,C,3.23,3,3
7,8-3,E,0,D,1.423,3,3
7,8-4,E,0,D,0.0,3,2
7,8-5,E,0,D,0.0,3,3
7,8-6,E,0,D,1.423,4,4
7,8-7,E,0,D,4.27,10,8
7,8-8,P,0,C,3.615,9,8
7,8-9,P,0,C,3.615,6,1
7,9-0,O,0,D,1.423,5,3
7,9-1,O,1,D,0.0,3,0
7,9-2,O,0,D,1.423,6,2
7,9-3,E,0,D,1.423,9,8
7,9-4,O,1,D,0.0,3,0
7,9-5,O,0,D,1.423,3,2
7,9-6,E,0,D,1.423,5,2
7,9-7,A,0,C,3.615,8,8
7,9-8,A,0,C,3.807,7,1
7,9-9,E,0,D,2.847,10,8
8,0-0,A,0,C,1.448,6,3
8,0-1,A,0,C,4.0,8,1
8,0-2,O,0,C,2.724,6,5
8,0-3,A,0,C,1.448,3,1
8,0-4,E,0,D,1.997,10,9
8,0-5,P,0,D,0.999,3,3
8,0-6,E,0,D,0.0,9,9
8,0-7,P,0,D,1.997,9,9
8,0-8,P,0,D,1.997,9,9
8,0-9,R,0,D,1.997,9,9
8,1-0,R,0,D,2.996,10,9
8,1-1,O,0,C,0.173,6,4
8,1-2,R,0,D,2.996,8,4
8,1-3,A,0,C,0.173,4,3
8,1-4,E,0,D,1.997,5,4
8,1-5,P,0,D,0.0,7,0
8,1-6,E,0,D,0.999,3,3
8,1-7,E,1,C,0.173,8,0
8,1-8,O,0,C,2.724,10,9
8,1-9,R,0,C,1.448,9,9
8,2-0,P,0,D,0.999,4,2
8,2-1,P,0,D,0.999,3,0
8,2-2,P,0,D,0.0,3,3
8,2-3,E,0,D,2.996,10,9
8,2-4,O,0,C,0.173,9,9
8,2-5,P,0,D,0.999,3,0
8,2-6,E,0,D,0.0,9,9
8,2-7,P,0,D,2.996,8,1
8,2-8,O,0,C,1.448,5,4
8,2-9,O,0,C,1.448,10,9
8,3-0,E,0,D,0.999,3,2
8,3-1,E,0,D,0.999,3,0
8,3-2,E,0,D,0.999,6,5
8,3-3,E,1,C,0.173,3,0
8,3-4,A,0,C,2.724,4,1
8,3-5,E,0,D,1.997,10,9
8,3-6,E,0,D,0.999,6,2
8,3-7,A,0,C,-1.103,5,1
8,3-8,E,0,D,2.996,10,9
8,3-9,P,0,D,1.997,5,3
8,4-0,O,0,C,2.724,10,9
8,4-1,O,0,C,0.173,3,1
8,4-2,E,0,D,0.999,3,3
8,4-3,E,0,D,1.997,4,1
8,4-4,O,0,C,2.724,4,4
8,4-5,O,0,C,1.448,10,9
8,4-6,O,1,D,0.999,3,0
8,4-7,E,0,D,1.997,10,9
8,4-8,O,0,C,1.448,9,9
8,4-9,A,0,C,2.724,10,9
8,5-0,R,0,C,1.448,9,9
8,5-1,E,0,D,1.997,9,9
8,5-2,E,1,D,0.0,4,0
8,5-3,P,0,D,0.999,3,1
8,5-4,O,0,C,2.724,7,5
8,5-5,O,0,C,2.724,7,1
8,5-6,P,0,D,0.999,9,9
8,5-7,E,0,D,0.999,3,1
8,5-8,A,0,C,2.724,10,9
8,5-9,A,0,C,2.724,10,9
8,6-0,E,0,D,0.999,3,0
8,6-1,P,0,D,0.0,3,0
8,6-2,P,0,D,0.0,9,9
8,6-3,E,0,D,0.999,7,0
8,6-4,O,0,C,1.448,4,1
8,6-5,O,0,C,2.724,5,1
8,6-6,P,0,D,1.997,9,9
8,6-7,E,0,D,1.997,10,9
8,6-8,A,0,C,1.448,7,1
8,6-9,E,0,D,1.997,10,9
8,7-0,P,1,D,0.0,8,0
8,7-1,E,1,D,0.0,7,0
8,7-2,E,0,D,0.999,9,9
8,7-3,E,0,D,0.0,3,0
8,7-4,E,0,D,1.997,3,2
8,7-5,A,0,C,1.448,4,1
8,7-6,O,1,C,1.448,7,0
8,7-7,O,0,C,1.448,8,1
8,7-8,O,0,C,1.448,10,9
8,7-9,O,1,D,0.999,3,0
8,8-0,P,0,D,0.999,5,1
8,8-1,E,0,D,1.997,7,2
8,8-2,E,1,C,0.173,3,0
8,8-3,E,0,D,0.999,3,0
8,8-4,E,0,D,0.999,3,3
8,8-5,E,0,D,1.997,4,4
8,8-6,E,0,D,0.999,5,5
8,8-7,E,0,D,1.997,10,9
8,8-8,P,0,D,1.997,10,9
8,8-9,P,0,D,0.0,5,2
8,9-0,O,0,C,1.448,6,4
8,9-1,O,0,C,2.724,4,1
8,9-2,O,0,C,2.724,7,3
8,9-3,E,0,D,2.996,10,9
8,9-4,O,0,C,0.173,4,1
8,9-5,O,0,C,0.173,3,3
8,9-6,E,0,D,1.997,6,3
8,9-7,P,1,C,0.173,7,0
8,9-8,A,0,C,0.173,6,2
8,9-9,E,0,D,1.997,10,9
9,0-0,A,0,C,0.825,7,4
9,0-1,A,0,C,0.825,7,2
9,0-2,O,0,D,3.318,7,6
9,0-3,A,0,C,0.825,3,2
9,0-4,E,0,D,1.659,10,10
9,0-5,O,1,D,0.0,3,0
9,0-6,E,0,D,0.0,8,0
9,0-7,P,0,D,0.0,10,10
9,0-8,P,0,D,1.659,10,10
9,0-9,R,0,D,3.318,10,10
9,1-0,R,0,D,3.318,10,10
9,1-1,O,0,D,1.659,7,5
9,1-2,R,0,D,1.659,9,5
9,1-3,A,0,C,0.825,5,4
9,1-4,E,0,D,1.659,6,5
9,1-5,P,0,D,0.0,6,1
9,1-6,E,0,D,0.0,3,0
9,1-7,E,0,D,0.0,9,1
9,1-8,O,0,D,1.659,9,0
9,1-9,O,1,C,-0.234,8,0
9,2-0,P,0,D,0.0,3,3
9,2-1,P,0,D,0.0,3,1
9,2-2,E,1,D,0.0,3,0
9,2-3,E,0,D,1.659,10,10
9,2-4,O,0,D,1.659,8,0
9,2-5,P,0,D,0.0,3,1
9,2-6,E,0,D,0.0,8,0
9,2-7,P,0,D,1.659,9,2
9,2-8,E,1,D,0.0,4,0
9,2-9,O,0,D,1.659,10,10
9,3-0,E,0,D,0.0,4,3
9,3-1,E,0,D,0.0,3,1
9,3-2,E,0,D,0.0,5,0
9,3-3,E,0,D,1.659,4,1
9,3-4,A,0,C,-0.234,5,2
9,3-5,E,0,D,1.659,9,0
9,3-6,E,0,D,1.659,7,3
9,3-7,A,0,C,-0.234,4,2
9,3-8,E,0,D,1.659,10,10
9,3-9,P,0,D,1.659,4,4
9,4-0,O,0,D,3.318,10,10
9,4-1,O,0,D,0.0,3,2
9,4-2,E,0,D,0.0,3,0
9,4-3,E,0,D,0.0,3,2
9,4-4,O,0,D,1.659,5,5
9,4-5,O,0,D,0.0,9,0
9,4-6,O,0,D,0.0,4,1
9,4-7,E,0,D,1.659,10,10
9,4-8,O,0,D,3.318,10,10
9,4-9,A,0,C,0.825,10,10
9,5-0,R,0,C,0.825,10,10
9,5-1,E,0,D,1.659,8,0
9,5-2,E,0,D,0.0,5,1
9,5-3,P,0,D,0.0,3,2
9,5-4,O,0,D,0.0,8,6
9,5-5,O,0,D,0.0,6,2
9,5-6,P,0,D,0.0,8,0
9,5-7,E,0,D,1.659,4,2
9,5-8,A,0,C,1.883,10,10
9,5-9,A,0,C,2.942,10,10
9,6-0,E,0,D,1.659,4,1
9,6-1,P,0,D,0.0,3,1
9,6-2,P,0,D,0.0,8,0
9,6-3,E,0,D,0.0,6,1
9,6-4,O,0,D,0.0,3,2
9,6-5,O,0,D,1.659,6,2
9,6-6,P,0,D,0.0,10,10
9,6-7,E,0,D,1.659,9,0
9,6-8,A,0,C,0.825,8,2
9,6-9,E,0,D,3.318,10,10
9,7-0,P,0,D,0.0,7,1
9,7-1,E,0,D,0.0,6,1
9,7-2,E,0,D,0.0,8,0
9,7-3,E,0,D,0.0,3,1
9,7-4,E,0,D,1.659,4,3
9,7-5,A,0,C,-0.234,3,2
9,7-6,O,0,D,1.659,8,1
9,7-7,O,0,D,0.0,7,2
9,7-8,O,0,D,1.659,10,10
9,7-9,O,0,D,0.0,4,1
9,8-0,P,0,D,0.0,6,2
9,8-1,E,0,D,0.0,8,3
9,8-2,E,0,D,0.0,3,1
9,8-3,E,0,D,0.0,3,1
9,8-4,E,0,D,0.0,3,0
9,8-5,E,0,D,1.659,3,0
9,8-6,E,0,D,0.0,6,6
9,8-7,E,0,D,0.0,9,0
9,8-8,P,0,D,1.659,9,0
9,8-9,P,0,D,0.0,4,3
9,9-0,O,0,D,1.659,7,5
9,9-1,O,0,D,1.659,5,2
9,9-2,O,0,D,0.0,8,4
9,9-3,E,0,D,1.659,10,10
9,9-4,O,0,D,0.0,3,2
9,9-5,O,0,D,0.0,3,0
9,9-6,E,0,D,0.0,7,4
9,9-7,P,0,D,1.659,6,1
9,9-8,A,0,C,-0.234,5,3
9,9-9,E,0,D,1.659,10,10
10,0-0,A,0,C,3.426,8,5
10,0-1,A,0,C,3.139,8,3
10,0-2,O,0,D,2.642,8,7
10,0-3,A,0,C,3.139,3,3
10,0-4,A,1,D,1.321,10,0
10,0-5,O,0,D,1.321,3,1
10,0-6,E,0,D,1.321,9,1
10,0-7,P,0,C,3.426,9,0
10,0-8,P,0,C,3.426,10,0
10,0-9,R,0,D,2.642,10,0
10,1-0,R,0,C,3.426,10,0
10,1-1,O,0,D,3.962,8,6
10,1-2,R,0,D,1.321,8,6
10,1-3,A,0,C,3.139,6,5
10,1-4,E,0,D,2.642,7,6
10,1-5,P,0,C,3.139,7,2
10,1-6,E,0,D,1.321,4,1
10,1-7,E,0,D,2.642,10,2
10,1-8,O,0,D,1.321,8,1
10,1-9,O,0,D,1.321,7,1
10,2-0,P,0,C,3.426,4,4
10,2-1,P,0,C,3.139,3,2
10,2-2,E,0,D,1.321,4,1
10,2-3,E,0,D,1.321,9,0
10,2-4,O,0,D,2.642,9,1
10,2-5,P,0,C,3.139,3,2
10,2-6,E,0,D,2.642,9,1
10,2-7,P,0,C,3.139,8,3
10,2-8,E,0,D,1.321,3,1
10,2-9,P,1,D,2.642,10,0
10,3-0,E,0,D,2.642,5,4
10,3-1,E,0,D,1.321,3,2
10,3-2,E,0,D,0.0,4,1
10,3-3,E,0,D,1.321,3,2
10,3-4,A,0,C,2.852,4,3
10,3-5,E,0,D,2.642,10,1
10,3-6,E,0,D,1.321,6,4
10,3-7,A,0,C,3.139,3,3
10,3-8,A,1,D,2.642,10,0
10,3-9,P,0,C,3.139,5,5
10,4-0,E,1,D,1.321,9,0
10,4-1,O,0,D,0.0,3,3
10,4-2,E,0,D,0.0,3,1
10,4-3,E,0,D,1.321,3,3
10,4-4,O,0,D,1.321,6,6
10,4-5,O,0,D,0.0,8,1
10,4-6,O,0,D,1.321,5,2
10,4-7,E,0,D,1.321,10,0
10,4-8,A,1,D,2.642,10,0
10,4-9,A,0,C,3.426,10,0
10,5-0,E,1,D,1.321,9,0
10,5-1,E,0,D,1.321,7,1
10,5-2,E,0,D,2.642,4,2
10,5-3,P,0,C,2.852,3,3
10,5-4,O,0,D,1.321,7,7
10,5-5,O,0,D,1.321,7,3
10,5-6,P,0,C,3.139,9,1
10,5-7,E,0,D,2.642,5,3
10,5-8,A,0,C,3.426,9,0
10,5-9,A,0,C,3.426,10,0
10,6-0,E,0,D,2.642,3,2
10,6-1,P,0,C,3.139,3,2
10,6-2,P,0,C,3.139,9,1
10,6-3,E,0,D,2.642,5,2
10,6-4,O,0,D,0.0,3,3
10,6-5,O,0,D,2.642,7,3
10,6-6,P,0,C,3.139,9,0
10,6-7,E,0,D,2.642,10,1
10,6-8,A,0,C,3.139,7,3
10,6-9,A,1,D,2.642,10,0
10,7-0,P,0,C,3.139,6,2
10,7-1,E,0,D,2.642,5,2
10,7-2,E,0,D,1.321,9,1
10,7-3,E,0,D,0.0,3,2
10,7-4,E,0,D,1.321,5,4
10,7-5,A,0,C,2.852,3,3
10,7-6,O,0,D,2.642,9,2
10,7-7,O,0,D,0.0,6,3
10,7-8,O,0,D,2.642,10,0
10,7-9,O,0,D,2.642,3,2
10,8-0,P,0,C,3.426,7,3
10,8-1,E,0,D,1.321,9,4
10,8-2,E,0,D,0.0,3,2
10,8-3,E,0,D,0.0,3,2
10,8-4,E,0,D,0.0,3,1
10,8-5,E,0,D,1.321,4,1
10,8-6,E,0,D,0.0,5,0
10,8-7,E,0,D,2.642,10,1
10,8-8,P,0,C,3.426,10,1
10,8-9,P,0,C,3.426,3,0
10,9-0,O,0,D,2.642,6,6
10,9-1,O,0,D,1.321,6,3
10,9-2,O,0,D,0.0,7,5
10,9-3,A,1,D,1.321,9,0
10,9-4,O,0,D,0.0,3,3
10,9-5,O,0,D,0.0,3,1
10,9-6,E,0,D,1.321,6,5
10,9-7,P,0,C,3.426,7,2
10,9-8,A,0,C,3.713,6,4
10,9-9,A,1,D,2.642,10,0
11,0-0,A,0,C,0.644,7,6
11,0-1,A,0,C,0.644,9,4
11,0-2,O,0,D,3.339,9,8
11,0-3,A,0,C,2.881,4,4
11,0-4,A,0,C,0.644,9,1
11,0-5,O,0,D,1.113,3,2
11,0-6,E,0,D,0.0,8,2
11,0-7,P,0,D,0.0,8,1
11,0-8,P,0,D,1.113,10,1
11,0-9,R,0,D,2.226,10,1
11,1-0,R,0,D,1.113,10,1
11,1-1,O,0,D,2.226,9,7
11,1-2,R,0,C,0.644,7,7
11,1-3,A,0,C,1.762,7,6
11,1-4,E,0,D,2.226,8,7
11,1-5,P,0,D,0.0,6,3
11,1-6,E,0,D,0.0,5,2
11,1-7,E,0,D,0.0,9,3
11,1-8,O,0,D,0.0,9,2
11,1-9,O,0,D,0.0,6,2
11,2-0,P,0,D,0.0,5,5
11,2-1,P,0,D,0.0,3,3
11,2-2,E,0,D,1.113,5,2
11,2-3,E,0,D,1.113,8,1
11,2-4,O,0,D,1.113,8,2
11,2-5,P,0,D,0.0,3,3
11,2-6,E,0,D,0.0,8,2
11,2-7,P,0,D,1.113,9,4
11,2-8,E,0,D,1.113,3,2
11,2-9,P,0,D,0.0,9,1
11,3-0,E,0,D,0.0,4,0
11,3-1,E,0,D,0.0,3,3
11,3-2,E,0,D,0.0,3,2
11,3-3,E,0,D,1.113,4,3
11,3-4,A,0,C,-0.475,5,4
11,3-5,E,0,D,1.113,10,2
11,3-6,E,0,D,1.113,5,5
11,3-7,A,0,C,0.644,4,4
11,3-8,A,0,C,1.762,10,1
11,3-9,P,0,D,2.226,6,6
11,4-0,E,0,D,1.113,8,1
11,4-1,E,1,D,0.0,3,0
11,4-2,E,0,D,0.0,3,2
11,4-3,O,1,D,0.0,3,0
11,4-4,O,0,D,1.113,7,7
11,4-5,O,0,D,0.0,7,2
11,4-6,O,0,D,0.0,4,3
11,4-7,E,0,D,2.226,9,1
11,4-8,A,0,C,2.881,10,1
11,4-9,A,0,C,1.762,9,1
11,5-0,E,0,D,1.113,10,1
11,5-1,E,0,D,0.0,6,2
11,5-2,E,0,D,0.0,3,3
11,5-3,P,0,D,0.0,3,0
11,5-4,O,0,D,0.0,6,0
11,5-5,O,0,D,0.0,6,4
11,5-6,P,0,D,0.0,8,2
11,5-7,E,0,D,1.113,4,4
11,5-8,A,0,C,2.881,10,1
11,5-9,A,0,C,2.881,10,1
11,6-0,E,0,D,1.113,4,3
11,6-1,P,0,D,0.0,3,3
11,6-2,P,0,D,0.0,8,2
11,6-3,E,0,D,0.0,4,3
11,6-4,O,0,D,0.0,3,0
11,6-5,O,0,D,1.113,6,4
11,6-6,P,0,D,0.0,10,1
11,6-7,E,0,D,1.113,10,2
11,6-8,A,0,C,1.762,8,4
11,6-9,A,0,C,1.762,10,1
11,7-0,P,0,D,0.0,7,3
11,7-1,E,0,D,0.0,4,3
11,7-2,E,0,D,0.0,10,2
11,7-3,E,0,D,0.0,3,3
11,7-4,E,0,D,1.113,6,5
11,7-5,E,1,C,-0.475,3,0
11,7-6,O,0,D,1.113,10,3
11,7-7,O,0,D,0.0,5,4
11,7-8,O,0,D,1.113,9,1
11,7-9,O,0,D,1.113,4,3
11,8-0,P,0,D,0.0,6,4
11,8-1,E,0,D,0.0,10,5
11,8-2,E,0,D,0.0,3,3
11,8-3,E,0,D,1.113,4,3
11,8-4,E,0,D,0.0,3,2
11,8-5,E,0,D,1.113,3,2
11,8-6,E,0,D,0.0,6,1
11,8-7,E,0,D,0.0,9,2
11,8-8,P,0,D,1.113,10,2
11,8-9,P,0,D,1.113,4,1
11,9-0,O,0,D,2.226,7,7
11,9-1,O,0,D,1.113,7,4
11,9-2,O,0,D,1.113,6,6
11,9-3,A,0,C,0.644,10,1
11,9-4,O,0,D,2.226,4,4
11,9-5,O,0,D,0.0,3,2
11,9-6,E,0,D,0.0,5,0
11,9-7,P,0,D,1.113,8,3
11,9-8,A,0,C,0.644,7,5
11,9-9,A,0,C,0.644,10,1
12,0-0,A,0,C,3.184,8,7
12,0-1,A,0,C,1.553,8,5
12,0-2,O,0,D,3.657,10,9
12,0-3,A,0,C,3.184,5,5
12,0-4,A,0,C,1.553,8,2
12,0-5,O,0,D,2.438,3,3
12,0-6,E,0,D,1.219,7,3
12,0-7,P,0,C,2.369,9,2
12,0-8,P,0,C,3.184,10,2
12,0-9,R,0,C,3.184,10,2
12,1-0,R,0,C,2.369,10,2
12,1-1,O,0,D,4.875,10,8
12,1-2,O,1,C,1.553,6,0
12,1-3,A,0,C,2.369,8,7
12,1-4,E,0,D,3.657,9,8
12,1-5,P,0,C,1.553,5,4
12,1-6,E,0,D,1.219,4,3
12,1-7,E,0,D,2.438,8,4
12,1-8,O,0,D,1.219,8,3
12,1-9,O,0,D,3.657,7,3
12,2-0,P,0,C,3.184,6,6
12,2-1,P,0,C,1.553,4,4
12,2-2,E,0,D,2.438,6,3
12,2-3,E,0,D,1.219,7,2
12,2-4,O,0,D,2.438,7,3
12,2-5,P,0,C,1.553,3,0
12,2-6,E,0,D,2.438,9,3
12,2-7,P,0,C,1.553,10,5
12,2-8,E,0,D,3.657,4,3
12,2-9,P,0,C,2.369,10,2
12,3-0,E,0,D,2.438,5,1
12,3-1,E,0,D,1.219,3,0
12,3-2,E,0,D,0.0,3,3
12,3-3,E,0,D,1.219,3,0
12,3-4,E,1,C,0.737,4,0
12,3-5,E,0,D,2.438,10,3
12,3-6,A,1,D,1.219,4,0
12,3-7,A,0,C,2.369,5,5
12,3-8,A,0,C,3.184,10,2
12,3-9,P,0,C,3.184,7,7
12,4-0,E,0,D,1.219,7,2
12,4-1,E,0,D,0.0,3,1
12,4-2,E,0,D,0.0,3,3
12,4-3,O,0,D,1.219,3,1
12,4-4,O,0,D,1.219,6,0
12,4-5,O,0,D,0.0,6,3
12,4-6,O,0,D,1.219,3,0
12,4-7,E,0,D,2.438,10,2
12,4-8,A,0,C,3.184,10,2
12,4-9,A,0,C,3.184,10,2
12,5-0,E,0,D,1.219,9,2
12,5-1,E,0,D,1.219,5,3
12,5-2,E,0,D,2.438,3,0
12,5-3,P,0,C,0.737,3,1
12,5-4,O,0,D,1.219,5,1
12,5-5,O,0,D,1.219,5,5
12,5-6,P,0,C,1.553,7,3
12,5-7,E,0,D,2.438,3,0
12,5-8,A,0,C,3.184,10,2
12,5-9,A,0,C,3.184,10,2
12,6-0,E,0,D,3.657,5,4
12,6-1,E,1,C,1.553,3,0
12,6-2,P,0,C,1.553,9,3
12,6-3,E,0,D,2.438,5,4
12,6-4,O,0,D,0.0,3,1
12,6-5,O,0,D,1.219,7,5
12,6-6,P,0,C,1.553,10,2
12,6-7,E,0,D,2.438,9,3
12,6-8,A,0,C,2.369,7,5
12,6-9,A,0,C,2.369,10,2
12,7-0,P,0,C,1.553,6,4
12,7-1,E,0,D,2.438,5,4
12,7-2,E,0,D,1.219,9,3
12,7-3,E,0,D,0.0,3,0
12,7-4,O,1,D,0.0,5,0
12,7-5,E,0,D,0.0,3,1
12,7-6,O,0,D,1.219,10,4
12,7-7,O,0,D,0.0,4,0
12,7-8,O,0,D,2.438,10,2
12,7-9,O,0,D,3.657,5,4
12,8-0,P,0,C,2.369,7,5
12,8-1,E,0,D,1.219,9,6
12,8-2,E,0,D,0.0,3,0
12,8-3,E,0,D,1.219,3,0
12,8-4,E,0,D,0.0,3,3
12,8-5,E,0,D,0.0,3,3
12,8-6,E,0,D,0.0,5,2
12,8-7,E,0,D,2.438,10,3
12,8-8,P,0,C,2.369,10,3
12,8-9,P,0,C,3.184,5,2
12,9-0,O,0,D,3.657,8,8
12,9-1,O,0,D,1.219,6,5
12,9-2,O,0,D,1.219,5,0
12,9-3,A,0,C,1.553,10,2
12,9-4,O,0,D,2.438,5,5
12,9-5,O,0,D,0.0,4,3
12,9-6,E,0,D,1.219,4,1
12,9-7,P,0,C,2.369,7,4
12,9-8,A,0,C,4.0,8,6
12,9-9,A,0,C,3.184,10,2
13,0-0,R,1,C,1.448,7,0
13,0-1,A,0,C,4.0,9,6
13,0-2,O,0,C,4.0,10,10
13,0-3,A,0,C,4.0,6,6
13,0-4,A,0,C,2.724,9,3
13,0-5,O,0,C,1.448,4,4
13,0-6,E,0,D,0.69,6,4
13,0-7,P,0,D,0.0,8,3
13,0-8,P,0,D,1.379,10,3
13,0-9,R,0,D,2.069,10,3
13,1-0,R,0,D,2.069,10,3
13,1-1,O,0,C,1.448,10,9
13,1-2,O,0,C,2.724,7,1
13,1-3,A,0,C,1.448,9,8
13,1-4,E,0,D,2.069,10,9
13,1-5,P,0,D,0.69,6,5
13,1-6,E,0,D,0.0,3,0
13,1-7,E,0,D,0.69,7,5
13,1-8,O,0,C,0.173,7,4
13,1-9,O,0,C,0.173,6,4
13,2-0,R,1,D,0.0,5,0
13,2-1,P,0,D,0.69,5,5
13,2-2,E,0,D,0.69,7,4
13,2-3,E,0,D,1.379,6,3
13,2-4,O,0,C,-1.103,6,4
13,2-5,P,0,D,0.69,3,1
13,2-6,E,0,D,0.69,10,4
13,2-7,P,0,D,0.69,9,6
13,2-8,E,0,D,1.379,5,4
13,2-9,P,0,D,0.69,9,3
13,3-0,E,0,D,0.0,4,2
13,3-1,E,0,D,0.0,3,1
13,3-2,E,0,D,0.0,3,0
13,3-3,E,0,D,0.69,3,1
13,3-4,E,0,D,1.379,5,1
13,3-5,E,0,D,1.379,10,4
13,3-6,A,0,C,1.448,3,1
13,3-7,E,1,C,1.448,4,0
13,3-8,A,0,C,1.448,10,3
13,3-9,P,0,D,1.379,8,8
13,4-0,E,0,D,0.69,6,3
13,4-1,E,0,D,0.0,3,2
13,4-2,E,0,D,0.69,4,4
13,4-3,O,0,C,0.173,4,2
13,4-4,O,0,C,2.724,7,1
13,4-5,O,0,C,2.724,7,4
13,4-6,O,0,C,1.448,4,1
13,4-7,E,0,D,2.069,10,3
13,4-8,A,0,C,2.724,10,3
13,4-9,A,0,C,1.448,10,3
13,5-0,E,0,D,0.69,8,3
13,5-1,E,0,D,0.0,4,4
13,5-2,E,0,D,0.0,3,1
13,5-3,P,0,D,1.379,4,2
13,5-4,O,0,C,2.724,6,2
13,5-5,O,0,C,2.724,6,6
13,5-6,P,0,D,1.379,6,4
13,5-7,E,0,D,0.69,3,1
13,5-8,A,0,C,2.724,10,3
13,5-9,A,0,C,2.724,10,3
13,6-0,E,0,D,0.69,6,5
13,6-1,E,0,D,0.0,3,1
13,6-2,P,0,D,0.0,8,4
13,6-3,E,0,D,0.69,4,0
13,6-4,O,0,C,2.724,4,2
13,6-5,O,0,C,1.448,8,6
13,6-6,P,0,D,1.379,10,3
13,6-7,E,0,D,1.379,10,4
13,6-8,A,0,C,2.724,8,6
13,6-9,A,0,C,2.724,10,3
13,7-0,P,0,D,0.69,5,5
13,7-1,E,0,D,0.0,4,0
13,7-2,E,0,D,0.0,8,4
13,7-3,E,0,D,0.69,4,1
13,7-4,O,0,C,0.173,4,1
13,7-5,E,0,D,2.069,4,2
13,7-6,O,0,C,0.173,9,5
13,7-7,O,0,C,1.448,5,1
13,7-8,O,0,C,2.724,10,3
13,7-9,O,0,C,1.448,6,5
13,8-0,P,0,D,0.69,6,6
13,8-1,E,0,D,0.69,8,7
13,8-2,E,0,D,0.69,3,1
13,8-3,E,0,D,0.69,4,1
13,8-4,E,0,D,1.379,4,4
13,8-5,E,0,D,0.69,3,0
13,8-6,E,0,D,0.69,4,3
13,8-7,E,0,D,0.69,10,4
13,8-8,P,0,D,1.379,9,4
13,8-9,P,0,D,1.379,4,3
13,9-0,O,0,C,2.724,9,9
